Shipment_ID,Order_Date,Dispatch_Hour,Warehouse_ID,Region,Carrier_Type,Expected_Delivery_Hours
SHP227136,2024-01-27,13,WH_W2,North,Road,15.48946435452634
SHP227137,2024-04-04,15,WH_S1,West,Road,25.870184611201932
SHP227138,2024-04-20,11,WH_E1,North,Air,22.73477687270341
SHP227139,2024-05-23,23,WH_W1,North,Air,24.36222118420397
SHP227140,2024-05-07,7,WH_N1,South,Road,23.212653385041982
SHP227141,2024-02-26,8,WH_N2,East,Air,21.801884154913168
SHP227142,2024-06-02,9,WH_N2,South,Air,22.602210045463853
SHP227143,2024-05-04,20,WH_N1,East,Road,23.090379303084266
SHP227144,2024-06-18,12,WH_N2,West,Air,26.625866452712124
SHP227145,2024-02-01,11,WH_W1,West,Road,19.187032325000487
SHP227146,2024-02-11,15,WH_N1,North,Air,26.305918147747523
SHP227147,2024-06-22,21,WH_E1,East,Road,18.571390231487253
SHP227148,2024-02-07,0,WH_N1,East,Road,26.211576900708383
SHP227149,2024-03-26,11,WH_N2,North,Road,23.15529821704519
SHP227150,2024-01-24,19,WH_W1,East,Road,29.01900665578999
SHP227151,2024-04-16,10,WH_S1,East,Road,30.57041654956724
SHP227152,2024-01-07,0,WH_W1,North,Road,21.468601644206007
SHP227153,2024-05-10,15,WH_W2,South,Road,23.97243541304733
SHP227154,2024-05-25,3,WH_W2,North,Air,25.43560317020866
SHP227155,2024-04-04,15,WH_N2,South,Road,28.93467040208287
SHP227156,2024-04-18,0,WH_N1,East,Air,22.382334968907372
SHP227157,2024-03-03,11,WH_S1,West,Road,23.647007950939955
SHP227158,2024-05-25,3,WH_N1,South,Road,25.713513829241986
SHP227159,2024-05-22,8,WH_N2,West,Road,24.159548530134778
SHP227160,2024-02-08,17,WH_N2,North,Air,28.33077587652636
SHP227161,2024-01-23,5,WH_N2,West,Road,23.53338949863448
SHP227162,2024-06-12,8,WH_E1,West,Road,20.236184970243958
SHP227163,2024-01-24,14,WH_E1,South,Road,32.5314651967125
SHP227164,2024-01-12,23,WH_N2,West,Air,19.778834093533398
SHP227165,2024-03-19,14,WH_N1,North,Road,21.0664108597931
SHP227166,2024-05-28,19,WH_N2,East,Air,22.150061871985287
SHP227167,2024-03-18,3,WH_E1,West,Road,23.30420827046881
SHP227168,2024-03-29,10,WH_N2,West,Road,18.400415883940298
SHP227169,2024-06-06,9,WH_N1,South,Road,24.65429408293392
SHP227170,2024-02-19,5,WH_W2,East,Air,24.621649159973078
SHP227171,2024-04-12,19,WH_W1,South,Air,30.370710267949566
SHP227172,2024-06-10,4,WH_E1,West,Road,21.23902394458932
SHP227173,2024-03-22,9,WH_N1,East,Air,22.800647200935725
SHP227174,2024-06-19,12,WH_N1,South,Road,31.046866321417788
SHP227175,2024-05-09,14,WH_S1,North,Air,20.288401851916053
SHP227176,2024-05-30,17,WH_N2,South,Air,23.198493769128426
SHP227177,2024-04-09,23,WH_E1,East,Road,26.521145353136884
SHP227178,2024-01-25,15,WH_N2,West,Road,28.02993717644038
SHP227179,2024-01-15,18,WH_N2,East,Air,24.827303121695795
SHP227180,2024-04-21,4,WH_W1,North,Road,21.171742979999745
SHP227181,2024-05-24,12,WH_W1,West,Road,21.78787074536218
SHP227182,2024-04-03,1,WH_N2,North,Air,17.616379645850305
SHP227183,2024-05-04,21,WH_N2,North,Air,15.458775611292209
SHP227184,2024-06-23,21,WH_E1,East,Air,26.75599130375345
SHP227185,2024-01-14,5,WH_W1,West,Road,22.894818600043262
SHP227186,2024-06-01,17,WH_S1,West,Road,23.340474952690755
SHP227187,2024-05-03,9,WH_S1,North,Road,27.730701328114538
SHP227188,2024-01-27,21,WH_S1,South,Air,28.544253854576024
SHP227189,2024-04-28,15,WH_N2,West,Road,26.250985104160847
SHP227190,2024-06-09,11,WH_W2,West,Air,21.71997148531616
SHP227191,2024-05-07,14,WH_N2,East,Road,21.88992580743229
SHP227192,2024-04-25,5,WH_E1,West,Road,24.848691530064
SHP227193,2024-04-01,20,WH_W2,West,Road,32.02805320656553
SHP227194,2024-01-03,23,WH_W1,West,Road,24.951030773191857
SHP227195,2024-06-08,0,WH_N2,South,Road,22.86186822469462
SHP227196,2024-02-09,9,WH_S1,West,Air,22.164812096108683
SHP227197,2024-06-14,12,WH_E1,South,Road,18.599184736000208
SHP227198,2024-03-20,14,WH_S1,North,Road,24.961123955027034
SHP227199,2024-02-27,14,WH_S1,South,Road,24.667457126618707
SHP227200,2024-01-09,15,WH_S1,West,Road,23.079544384430267
SHP227201,2024-01-02,19,WH_N2,West,Air,26.324695903999345
SHP227202,2024-04-16,15,WH_N2,East,Road,24.275637890112964
SHP227203,2024-02-11,17,WH_N2,East,Road,28.578322272357795
SHP227204,2024-04-30,14,WH_N1,East,Air,24.080382917566915
SHP227205,2024-06-27,1,WH_E1,South,Road,24.230094841447293
SHP227206,2024-03-12,14,WH_N2,North,Air,21.677621885602218
SHP227207,2024-04-14,18,WH_W1,North,Air,23.694539987657183
SHP227208,2024-06-14,10,WH_N2,West,Road,23.30743630879035
SHP227209,2024-05-20,23,WH_W1,West,Road,21.016796123104484
SHP227210,2024-04-08,19,WH_E1,West,Air,18.043384183744912
SHP227211,2024-06-04,9,WH_W1,South,Road,21.326637675972936
SHP227212,2024-05-14,18,WH_N2,West,Air,21.297531964448392
SHP227213,2024-01-27,13,WH_E1,South,Road,11.570915067249341
SHP227214,2024-03-08,6,WH_N2,North,Road,30.03894970626012
SHP227215,2024-02-05,22,WH_S1,North,Air,26.01549269507886
SHP227216,2024-03-16,6,WH_E1,North,Road,29.952497386635155
SHP227217,2024-04-05,15,WH_W2,North,Road,20.616023311410526
SHP227218,2024-03-23,15,WH_E1,West,Road,23.2858996120114
SHP227219,2024-02-28,9,WH_N2,West,Road,18.425248722622893
SHP227220,2024-04-17,19,WH_N1,South,Air,23.081164990468388
SHP227221,2024-01-23,9,WH_S1,West,Road,25.103196985630678
SHP227222,2024-05-14,1,WH_N2,East,Road,24.315060235259335
SHP227223,2024-06-13,20,WH_N1,East,Road,28.10677042569455
SHP227224,2024-02-07,20,WH_N1,North,Road,25.13107310359205
SHP227225,2024-01-10,16,WH_E1,South,Air,21.105904173062335
SHP227226,2024-04-12,23,WH_W1,North,Air,32.27581181870417
SHP227227,2024-06-04,9,WH_N1,South,Road,24.43597155230609
SHP227228,2024-01-28,2,WH_N2,West,Road,27.567239555035776
SHP227229,2024-04-29,15,WH_N1,West,Road,26.08907864518701
SHP227230,2024-01-12,16,WH_W1,North,Road,18.84455898684656
SHP227231,2024-03-22,8,WH_N2,North,Road,27.796556123916105
SHP227232,2024-03-15,21,WH_W2,North,Road,26.346873320158213
SHP227233,2024-01-05,13,WH_N2,East,Road,26.697914112380538
SHP227234,2024-02-17,12,WH_W1,North,Road,23.323735318049582
SHP227235,2024-06-27,12,WH_E1,West,Air,23.874558916461414
SHP227236,2024-06-14,20,WH_W1,North,Air,26.71892620385837
SHP227237,2024-03-28,12,WH_S1,South,Air,27.591751762867965
SHP227238,2024-03-02,8,WH_N2,East,Road,25.75273865337775
SHP227239,2024-05-07,6,WH_S1,East,Road,31.827582061798456
SHP227240,2024-06-21,0,WH_W2,West,Road,23.22466163836238
SHP227241,2024-06-13,3,WH_N1,West,Road,28.540733636756457
SHP227242,2024-02-11,7,WH_E1,South,Air,28.003775142847132
SHP227243,2024-01-06,13,WH_W1,South,Road,25.250516712737845
SHP227244,2024-04-23,19,WH_S1,West,Air,23.48547692549354
SHP227245,2024-05-20,18,WH_E1,North,Road,22.933974891272687
SHP227246,2024-06-27,1,WH_W2,West,Road,30.082952548129605
SHP227247,2024-01-09,13,WH_N2,West,Road,21.182743891216163
SHP227248,2024-04-26,12,WH_S1,South,Air,21.122659024791943
SHP227249,2024-06-18,13,WH_N1,West,Air,26.15030483522116
SHP227250,2024-04-27,18,WH_S1,West,Air,22.205412683086536
SHP227251,2024-02-08,1,WH_W1,East,Road,24.253444056931812
SHP227252,2024-01-11,23,WH_N1,East,Air,24.92212871327247
SHP227253,2024-06-01,11,WH_N1,South,Road,17.06049006253072
SHP227254,2024-01-26,9,WH_N1,North,Road,26.66427402467255
SHP227255,2024-03-10,18,WH_E1,South,Road,24.826375017678515
SHP227256,2024-03-07,2,WH_W1,East,Road,30.294434947171396
SHP227257,2024-06-17,4,WH_W2,South,Road,21.786112446241543
SHP227258,2024-05-25,14,WH_W1,North,Air,22.99285757814519
SHP227259,2024-02-11,12,WH_E1,South,Air,23.511976492102722
SHP227260,2024-03-06,20,WH_W2,West,Air,19.772672114427607
SHP227261,2024-01-04,21,WH_W2,West,Road,29.06243634165819
SHP227262,2024-05-14,8,WH_N1,West,Road,25.26974494056338
SHP227263,2024-04-22,8,WH_N2,West,Road,22.710814769453805
SHP227264,2024-05-03,19,WH_N1,South,Road,24.22687223545228
SHP227265,2024-06-19,9,WH_W2,East,Road,22.68619555111081
SHP227266,2024-03-28,19,WH_W2,East,Road,15.41410397323965
SHP227267,2024-04-17,21,WH_E1,West,Air,22.63852123757579
SHP227268,2024-02-25,23,WH_W2,West,Air,23.022561048790948
SHP227269,2024-01-18,21,WH_N1,South,Road,24.056677061706758
SHP227270,2024-03-30,21,WH_S1,East,Road,22.237619221281427
SHP227271,2024-05-06,6,WH_N1,East,Road,22.180581902948493
SHP227272,2024-01-07,7,WH_S1,West,Road,22.12231527540017
SHP227273,2024-02-10,11,WH_N1,North,Air,27.00044967921693
SHP227274,2024-04-26,15,WH_W2,South,Road,27.57970302316079
SHP227275,2024-05-04,1,WH_W2,North,Road,23.575846890878584
SHP227276,2024-03-03,10,WH_S1,North,Air,21.407310159339932
SHP227277,2024-03-16,23,WH_N1,West,Road,22.89694421009218
SHP227278,2024-03-03,23,WH_W1,South,Road,24.097119453929558
SHP227279,2024-03-23,22,WH_W2,East,Air,26.869952113587807
SHP227280,2024-01-23,16,WH_S1,North,Road,22.585246413589935
SHP227281,2024-04-28,4,WH_W2,South,Road,22.37420980128879
SHP227282,2024-04-15,21,WH_E1,South,Road,24.068816818682635
SHP227283,2024-06-03,13,WH_N2,South,Road,22.244475745434023
SHP227284,2024-06-24,18,WH_E1,South,Road,19.69187318903949
SHP227285,2024-04-24,20,WH_N2,West,Road,22.8538387858584
SHP227286,2024-06-03,19,WH_S1,East,Road,24.51010920357156
SHP227287,2024-04-16,1,WH_N1,East,Road,26.051785938299215
SHP227288,2024-03-12,19,WH_S1,West,Air,23.20552489246403
SHP227289,2024-04-22,5,WH_W2,South,Air,20.531414468926435
SHP227290,2024-06-28,20,WH_S1,North,Air,17.46661016726346
SHP227291,2024-01-13,6,WH_N2,East,Road,25.302664206552997
SHP227292,2024-04-25,0,WH_N2,North,Air,21.43333594372718
SHP227293,2024-03-16,6,WH_N1,East,Air,24.953607901397223
SHP227294,2024-05-09,18,WH_S1,North,Road,25.788510687762574
SHP227295,2024-02-27,20,WH_E1,North,Road,25.132448783122012
SHP227296,2024-02-21,23,WH_E1,West,Road,20.175379172287272
SHP227297,2024-02-28,16,WH_W1,East,Air,28.30232745106602
SHP227298,2024-06-10,21,WH_W2,West,Road,26.283649917488713
SHP227299,2024-06-12,19,WH_E1,West,Road,22.642858315393788
SHP227300,2024-04-14,0,WH_S1,North,Road,23.444308349966665
SHP227301,2024-02-27,8,WH_E1,West,Road,23.081232708901954
SHP227302,2024-05-05,11,WH_W1,East,Road,23.81206960007301
SHP227303,2024-06-11,1,WH_N2,South,Road,18.506403475348257
SHP227304,2024-02-11,15,WH_W1,West,Air,22.885788475060647
SHP227305,2024-02-16,4,WH_S1,East,Road,25.73402599040126
SHP227306,2024-02-15,2,WH_N1,South,Road,26.8115887820906
SHP227307,2024-05-24,8,WH_W1,North,Air,30.091608793750922
SHP227308,2024-06-21,12,WH_N2,South,Road,22.531605930510526
SHP227309,2024-05-23,0,WH_N1,South,Road,20.885030775882825
SHP227310,2024-04-07,7,WH_S1,North,Air,25.23567458679874
SHP227311,2024-03-16,17,WH_W2,North,Air,22.650758932911465
SHP227312,2024-01-15,8,WH_S1,North,Road,25.789052913058057
SHP227313,2024-04-04,14,WH_N1,South,Road,23.35039997565418
SHP227314,2024-06-16,21,WH_N2,South,Air,28.78929934051285
SHP227315,2024-06-18,0,WH_W2,North,Road,29.42615727383746
SHP227316,2024-03-08,2,WH_E1,South,Road,26.12065827564511
SHP227317,2024-01-21,11,WH_W2,West,Road,20.330489919258603
SHP227318,2024-03-24,21,WH_W1,East,Road,21.18759351543749
SHP227319,2024-06-05,5,WH_W2,North,Road,33.87442800558171
SHP227320,2024-04-24,19,WH_N1,West,Air,18.262258886008013
SHP227321,2024-06-09,6,WH_S1,North,Road,12.855273646419581
SHP227322,2024-04-07,14,WH_W1,West,Air,19.797747877687883
SHP227323,2024-01-19,6,WH_E1,North,Air,30.817902202156482
SHP227324,2024-05-18,8,WH_N2,South,Road,18.150795530031836
SHP227325,2024-03-18,21,WH_W2,West,Air,20.921052819219796
SHP227326,2024-02-02,5,WH_N2,North,Road,21.177921299143915
SHP227327,2024-02-15,2,WH_N1,East,Road,21.27711103362961
SHP227328,2024-01-13,11,WH_W1,West,Road,20.725823738727712
SHP227329,2024-06-16,2,WH_N2,North,Road,27.540212570479415
SHP227330,2024-05-25,18,WH_E1,North,Road,30.2419699626054
SHP227331,2024-04-09,12,WH_N2,West,Road,22.6508287303079
SHP227332,2024-06-23,14,WH_N1,North,Air,20.87054532848263
SHP227333,2024-01-17,3,WH_N1,South,Road,28.666714550978764
SHP227334,2024-05-18,10,WH_S1,East,Road,22.03066606127243
SHP227335,2024-04-28,5,WH_E1,North,Road,26.986735710271248
SHP227336,2024-05-12,15,WH_N1,South,Air,24.873227856379113
SHP227337,2024-03-20,0,WH_E1,East,Road,25.913095096009513
SHP227338,2024-03-12,7,WH_N1,West,Air,22.77650200924851
SHP227339,2024-02-19,4,WH_N2,West,Road,22.33232339621063
SHP227340,2024-06-15,16,WH_W1,South,Air,23.557218059811024
SHP227341,2024-04-26,15,WH_N1,West,Road,17.700584470680763
SHP227342,2024-02-26,6,WH_S1,North,Air,25.92399153706372
SHP227343,2024-05-15,20,WH_N1,West,Road,27.167447880264216
SHP227344,2024-06-25,5,WH_N2,South,Road,19.665951340421024
SHP227345,2024-01-20,18,WH_W2,North,Air,28.236208395011843
SHP227346,2024-04-04,5,WH_N1,West,Road,18.804253654936897
SHP227347,2024-01-16,16,WH_W1,East,Air,19.592969517613646
SHP227348,2024-02-17,10,WH_W1,South,Road,25.668867018804633
SHP227349,2024-02-23,18,WH_E1,South,Road,22.5763177105084
SHP227350,2024-04-11,6,WH_W2,East,Road,25.37531399823561
SHP227351,2024-06-22,22,WH_N2,East,Road,21.702998548851188
SHP227352,2024-05-08,4,WH_N1,South,Air,29.8729441070946
SHP227353,2024-05-18,23,WH_E1,West,Air,29.44809934033632
SHP227354,2024-05-11,16,WH_W2,East,Air,20.138769466781774
SHP227355,2024-01-29,15,WH_E1,North,Air,24.676799402471733
SHP227356,2024-04-04,10,WH_W2,South,Road,19.78720134999514
SHP227357,2024-05-24,9,WH_E1,West,Road,22.80718771180629
SHP227358,2024-02-16,20,WH_W1,North,Road,28.134845633093303
SHP227359,2024-04-14,17,WH_E1,South,Road,21.86315119140892
SHP227360,2024-03-14,12,WH_E1,North,Air,29.842093972535505
SHP227361,2024-06-05,14,WH_W1,East,Air,18.11531955420071
SHP227362,2024-03-18,20,WH_W2,North,Air,32.18414990686862
SHP227363,2024-05-24,14,WH_W2,West,Air,24.249734914597603
SHP227364,2024-02-13,6,WH_W2,North,Air,24.550831002404728
SHP227365,2024-05-22,15,WH_W1,West,Air,28.18178836117488
SHP227366,2024-04-07,16,WH_E1,North,Road,30.208994896322274
SHP227367,2024-06-09,4,WH_W1,West,Air,24.188606437003305
SHP227368,2024-01-23,5,WH_W2,North,Road,25.22100613219301
SHP227369,2024-02-26,13,WH_E1,North,Air,20.293649862365392
SHP227370,2024-01-14,12,WH_N1,South,Road,18.222050169534075
SHP227371,2024-02-11,9,WH_W1,North,Road,22.949639760016492
SHP227372,2024-05-28,6,WH_N1,North,Air,25.23851248971853
SHP227373,2024-05-10,12,WH_W1,North,Road,21.06751483672144
SHP227374,2024-04-22,10,WH_N1,North,Road,28.07169035270876
SHP227375,2024-02-22,19,WH_E1,North,Air,17.66627766726317
SHP227376,2024-04-13,21,WH_E1,South,Air,25.870958823388754
SHP227377,2024-02-11,17,WH_N2,North,Air,26.47777853229527
SHP227378,2024-06-20,2,WH_N2,South,Air,23.783641199263144
SHP227379,2024-05-18,19,WH_S1,South,Air,25.758144068801734
SHP227380,2024-05-20,4,WH_W2,West,Road,26.566098190976213
SHP227381,2024-04-07,1,WH_N1,North,Road,19.809794251868723
SHP227382,2024-04-16,5,WH_N1,North,Road,29.994290815162998
SHP227383,2024-01-19,14,WH_N1,South,Air,25.24106560553754
SHP227384,2024-06-07,7,WH_N1,North,Road,27.05123703042572
SHP227385,2024-02-29,0,WH_W1,East,Road,26.034156198187702
SHP227386,2024-06-06,21,WH_N1,East,Road,19.06901044490293
SHP227387,2024-03-15,0,WH_W1,West,Air,22.96535950788099
SHP227388,2024-03-02,7,WH_S1,North,Road,26.561524633163316
SHP227389,2024-03-27,18,WH_S1,North,Road,29.056485082086212
SHP227390,2024-01-02,0,WH_W2,South,Road,25.442811632554196
SHP227391,2024-03-29,9,WH_N1,East,Road,15.610175019773447
SHP227392,2024-03-06,22,WH_W1,North,Air,25.54586214720109
SHP227393,2024-05-24,16,WH_W1,East,Road,29.783676226260948
SHP227394,2024-05-19,3,WH_E1,West,Road,25.90717248136084
SHP227395,2024-04-14,1,WH_S1,East,Air,25.03296273712737
SHP227396,2024-01-12,6,WH_S1,East,Road,16.991609295867715
SHP227397,2024-02-06,0,WH_W2,North,Air,21.986001076240317
SHP227398,2024-05-13,19,WH_S1,West,Road,19.70847785440455
SHP227399,2024-06-13,6,WH_W2,North,Air,25.44531621818812
SHP227400,2024-04-01,9,WH_S1,East,Road,22.968136198297604
SHP227401,2024-03-17,7,WH_N2,South,Road,27.97587490066929
SHP227402,2024-01-23,21,WH_E1,East,Road,31.363521022801862
SHP227403,2024-03-06,8,WH_N1,East,Road,23.608148871859306
SHP227404,2024-03-24,18,WH_N1,North,Road,34.40480158270677
SHP227405,2024-01-29,3,WH_E1,North,Road,23.94477328546014
SHP227406,2024-06-03,20,WH_W2,South,Road,18.46289504222934
SHP227407,2024-05-10,8,WH_W2,South,Road,28.327281185081706
SHP227408,2024-01-12,10,WH_E1,South,Road,24.19383009729221
SHP227409,2024-03-07,16,WH_S1,East,Air,26.5985704796733
SHP227410,2024-05-22,20,WH_E1,West,Road,26.213500497082503
SHP227411,2024-02-29,3,WH_N1,South,Air,22.182299499035615
SHP227412,2024-02-08,16,WH_W1,West,Air,25.181860350191695
SHP227413,2024-02-27,2,WH_W2,East,Road,25.58351035592008
SHP227414,2024-05-06,9,WH_N2,North,Road,13.542815512126237
SHP227415,2024-02-07,18,WH_E1,East,Road,21.415689987377775
SHP227416,2024-04-01,18,WH_N2,West,Road,20.05790133637529
SHP227417,2024-03-23,15,WH_N1,North,Road,29.232145272887205
SHP227418,2024-04-24,12,WH_N1,North,Air,28.586928076251084
SHP227419,2024-04-17,1,WH_W2,West,Road,14.644486677333315
SHP227420,2024-06-11,0,WH_W2,West,Road,26.95642930789484
SHP227421,2024-06-01,21,WH_W1,East,Road,18.079264283861356
SHP227422,2024-04-26,23,WH_N2,East,Road,24.88152044632087
SHP227423,2024-05-10,9,WH_N1,East,Air,22.93179843730344
SHP227424,2024-05-05,17,WH_E1,West,Road,32.208033600189275
SHP227425,2024-02-03,20,WH_N1,East,Air,25.830730274485607
SHP227426,2024-02-05,18,WH_E1,East,Air,31.651427825155295
SHP227427,2024-01-02,7,WH_E1,North,Road,26.567909622191614
SHP227428,2024-04-21,16,WH_W2,South,Air,18.53641384712162
SHP227429,2024-04-18,18,WH_N1,South,Road,22.257589355393907
SHP227430,2024-02-02,3,WH_N1,West,Road,13.798091585414115
SHP227431,2024-02-15,15,WH_W2,North,Air,26.573652192837464
SHP227432,2024-02-11,11,WH_W2,East,Road,16.118138806620905
SHP227433,2024-02-12,11,WH_S1,North,Road,23.122268633363767
SHP227434,2024-01-18,5,WH_N2,South,Road,17.46118434080565
SHP227435,2024-02-22,19,WH_E1,East,Road,31.774032811690663
SHP227436,2024-02-16,17,WH_W2,West,Road,26.008714704898065
SHP227437,2024-01-21,12,WH_N2,West,Air,28.69634174344179
SHP227438,2024-04-22,17,WH_N1,South,Road,22.932943816681412
SHP227439,2024-03-29,22,WH_W2,North,Air,24.132978410608114
SHP227440,2024-03-01,13,WH_N1,North,Road,27.97851596494328
SHP227441,2024-03-31,22,WH_W2,South,Road,20.336942417274226
SHP227442,2024-05-02,0,WH_S1,East,Road,22.028146455736987
SHP227443,2024-03-17,8,WH_N1,East,Road,13.909397938408434
SHP227444,2024-04-02,4,WH_E1,South,Road,23.775316594936026
SHP227445,2024-06-22,22,WH_N2,East,Road,19.561785315484368
SHP227446,2024-03-31,17,WH_N2,North,Road,29.09908269225861
SHP227447,2024-06-27,15,WH_E1,North,Road,19.83078688864806
SHP227448,2024-01-14,1,WH_W1,East,Road,27.57312893351308
SHP227449,2024-05-09,22,WH_N1,West,Road,27.250384451729357
SHP227450,2024-02-18,10,WH_S1,East,Air,28.516274760127075
SHP227451,2024-05-13,1,WH_N2,West,Air,19.94250642436716
SHP227452,2024-01-10,21,WH_S1,West,Road,16.329950667333044
SHP227453,2024-01-01,9,WH_W1,West,Road,20.537402445758488
SHP227454,2024-03-06,8,WH_W2,East,Road,20.411199349124768
SHP227455,2024-03-17,5,WH_S1,East,Air,26.067503161312775
SHP227456,2024-04-04,2,WH_S1,West,Road,23.951644823782072
SHP227457,2024-03-18,0,WH_N1,West,Road,21.589510870598332
SHP227458,2024-01-05,15,WH_W2,West,Road,21.49176668940665
SHP227459,2024-01-01,7,WH_N2,West,Road,24.624348129800868
SHP227460,2024-03-02,8,WH_N1,North,Road,24.95626395119698
SHP227461,2024-01-28,3,WH_W1,South,Air,25.060767851610887
SHP227462,2024-06-05,21,WH_S1,West,Road,24.08066822364287
SHP227463,2024-04-09,9,WH_W2,North,Road,28.714594504596068
SHP227464,2024-04-24,3,WH_N2,West,Road,24.488098850860645
SHP227465,2024-01-05,16,WH_N2,East,Air,21.120421618706775
SHP227466,2024-05-17,0,WH_S1,East,Road,15.785054418454857
SHP227467,2024-05-06,4,WH_W1,North,Road,22.629382943673075
SHP227468,2024-01-20,6,WH_W1,West,Road,22.197195420551108
SHP227469,2024-06-06,8,WH_W2,East,Road,20.479368362458352
SHP227470,2024-06-26,7,WH_W1,North,Road,19.285268623971163
SHP227471,2024-06-19,0,WH_S1,North,Air,24.064068442420147
SHP227472,2024-01-01,0,WH_N2,West,Road,21.160642401521052
SHP227473,2024-06-27,15,WH_W1,East,Air,22.50929396167263
SHP227474,2024-01-31,5,WH_S1,South,Road,22.56514261992015
SHP227475,2024-02-06,19,WH_E1,North,Road,22.795105520573603
SHP227476,2024-05-19,17,WH_S1,North,Air,28.59138263204889
SHP227477,2024-04-17,0,WH_N2,West,Road,32.19816666602211
SHP227478,2024-06-25,0,WH_W1,West,Air,24.626230260745402
SHP227479,2024-04-20,0,WH_W2,West,Air,22.29766559143145
SHP227480,2024-06-01,3,WH_W1,South,Road,25.4635391355775
SHP227481,2024-05-27,14,WH_S1,West,Air,21.388817080294228
SHP227482,2024-03-05,22,WH_N2,West,Road,16.137284554610893
SHP227483,2024-06-13,9,WH_N2,South,Air,25.209166738850474
SHP227484,2024-03-21,8,WH_E1,South,Road,30.851346843541428
SHP227485,2024-02-10,4,WH_W1,North,Road,21.437162007524662
SHP227486,2024-02-29,8,WH_W1,South,Road,25.95309580770123
SHP227487,2024-04-01,3,WH_N1,West,Road,25.20436423102813
SHP227488,2024-04-23,9,WH_S1,West,Air,26.429493564450013
SHP227489,2024-05-29,20,WH_S1,East,Road,27.020781018445255
SHP227490,2024-05-23,1,WH_S1,North,Road,20.425924578699767
SHP227491,2024-04-10,9,WH_N1,South,Road,26.588712141792186
SHP227492,2024-05-31,8,WH_W1,East,Air,27.840824629355808
SHP227493,2024-05-09,20,WH_N2,South,Air,28.76361369685231
SHP227494,2024-04-14,6,WH_W1,North,Air,29.093040019408814
SHP227495,2024-06-19,11,WH_E1,West,Air,28.306401480022636
SHP227496,2024-02-07,7,WH_W2,West,Air,28.537625674425424
SHP227497,2024-03-07,11,WH_S1,South,Road,24.138148332502528
SHP227498,2024-02-12,11,WH_E1,East,Air,21.851869168893643
SHP227499,2024-02-14,16,WH_N1,West,Road,21.640819680697042
SHP227500,2024-03-09,15,WH_S1,East,Road,20.20608054873452
SHP227501,2024-04-21,19,WH_W1,North,Road,22.227411029053563
SHP227502,2024-05-12,5,WH_W2,West,Air,28.30364602865154
SHP227503,2024-02-28,21,WH_W1,South,Road,18.876150108684328
SHP227504,2024-03-07,11,WH_N1,West,Road,13.115727732045071
SHP227505,2024-06-11,6,WH_S1,West,Road,26.24767785255574
SHP227506,2024-02-11,20,WH_E1,North,Air,24.724755082183727
SHP227507,2024-04-08,17,WH_N2,West,Road,27.950657484593307
SHP227508,2024-01-18,21,WH_W2,South,Road,26.40388763541555
SHP227509,2024-02-21,2,WH_E1,West,Road,23.57439346649452
SHP227510,2024-06-14,20,WH_N1,North,Air,22.038824565007847
SHP227511,2024-01-06,0,WH_W1,East,Road,30.077123609957177
SHP227512,2024-02-22,2,WH_W1,North,Air,16.08867619541079
SHP227513,2024-01-23,20,WH_E1,West,Air,26.246236788742998
SHP227514,2024-04-30,11,WH_E1,West,Road,15.778667773835258
SHP227515,2024-04-10,22,WH_N2,South,Air,27.667652974689315
SHP227516,2024-01-05,8,WH_W1,West,Air,22.26147081076642
SHP227517,2024-06-28,18,WH_W1,West,Road,15.642051807056108
SHP227518,2024-03-01,18,WH_N1,North,Air,18.083506335839694
SHP227519,2024-03-27,5,WH_N2,West,Road,24.362217131566947
SHP227520,2024-05-24,14,WH_W2,West,Road,21.187798924878972
SHP227521,2024-05-11,14,WH_N1,South,Road,19.424495895199865
SHP227522,2024-03-03,7,WH_W1,West,Road,26.077477160772958
SHP227523,2024-05-09,15,WH_S1,East,Road,27.310388683370938
SHP227524,2024-06-24,21,WH_W2,South,Air,25.31849508082478
SHP227525,2024-01-12,16,WH_S1,West,Road,13.303319270965424
SHP227526,2024-01-18,10,WH_E1,South,Road,25.35910175154377
SHP227527,2024-06-11,0,WH_W2,West,Air,21.53859483310167
SHP227528,2024-02-23,0,WH_N2,West,Road,29.716893467888443
SHP227529,2024-02-16,4,WH_W1,West,Road,19.98050134615665
SHP227530,2024-04-03,5,WH_N2,West,Air,25.22762276428473
SHP227531,2024-03-02,19,WH_N1,East,Road,30.73618659150542
SHP227532,2024-05-17,4,WH_E1,East,Air,24.530972846065513
SHP227533,2024-05-01,3,WH_W2,East,Road,28.625723268853967
SHP227534,2024-04-09,14,WH_E1,West,Air,17.60391986283067
SHP227535,2024-06-21,18,WH_S1,South,Air,24.257744713529917
SHP227536,2024-01-25,2,WH_S1,East,Air,20.518400338430595
SHP227537,2024-06-16,6,WH_E1,West,Road,22.569522726482823
SHP227538,2024-04-04,17,WH_N1,North,Road,35.34702603754645
SHP227539,2024-04-19,12,WH_N2,North,Air,18.76897503564185
SHP227540,2024-01-13,6,WH_W2,West,Road,31.651132387412513
SHP227541,2024-05-21,5,WH_W2,South,Road,21.629801341734563
SHP227542,2024-04-16,8,WH_S1,South,Road,20.557941797366446
SHP227543,2024-05-14,20,WH_N2,South,Air,28.1642807043299
SHP227544,2024-06-18,16,WH_S1,North,Air,30.03679193090761
SHP227545,2024-06-11,8,WH_S1,North,Road,23.718200312454076
